PCS ID,ACM ID,DOI,ACM DL URL,YT ID,YT URL,YT tags,YT playlists,YT privacy,YT embed code,Title,Authors,Abstract,Early Release
pn1187,2702358,http://dx.doi.org/10.1145/2702123.2702358,http://dl.acm.org/citation.cfm?id=2702358,FmOcNE8Ir6s,www.youtube.com/watch?v=FmOcNE8Ir6s,CHI 2015;CHI 2015 Papers and Notes,CHI 2015 Video Previews;CHI 2015 Monday Video Previews,private,<iframe type='text/html' src='http://www.youtube.com/embed/FmOcNE8Ir6s' width='640' height='360' frameborder='0' allowfullscreen='true'/>,AnnoTone: Record-time Audio Watermarking for Context-aware Video Editing,"Ryohei Suzuki, Daisuke Sakamoto, Takeo Igarashi","We present a video annotation system called ``AnnoTone'', which can embed various contextual information describing a scene, such as geographical location. Then the system allows the user to edit the video using this contextual information, enabling one to, for example, overlay with map or graphical annotations. AnnoTone converts annotation data into high-frequency audio signals (which are inaudible to the human ear), and then transmits them from a smartphone speaker placed near a video camera. \ This scheme makes it possible to add annotations using standard video cameras with no requirements for specific equipment other than a smartphone. We designed the audio watermarking protocol using dual-tone multi-frequency signaling, and developed a general-purpose annotation framework including an annotation generator and extractor. We conducted a series of performance tests to understand the reliability and the quality of the watermarking method. We then created several examples of video-editing applications using annotations to demonstrate the usefulness of Annotone, including an After Effects plug-in.",TRUE
pn1188,2702359,http://dx.doi.org/10.1145/2702123.2702359,http://dl.acm.org/citation.cfm?id=2702359,ub6MMwpJyi8,www.youtube.com/watch?v=ub6MMwpJyi8,CHI 2015;CHI 2015 Papers and Notes,CHI 2015 Video Previews;CHI 2015 Tuesday Video Previews,private,<iframe type='text/html' src='http://www.youtube.com/embed/ub6MMwpJyi8' width='640' height='360' frameborder='0' allowfullscreen='true'/>,The Transfer of Learning as HCI Similarity: Towards an Objective Assessment of the Sensory-Motor Basis of Naturalness,"François Bérard, Amélie Rochet-Capellan","Human-computer interaction should be natural. However, the notion of natural is questioned due to a lack of theoretical background and methods to objectively measure the naturalness of a HCI. A frequently cited aspect of natural HCIs is their ability to benefit from knowledge and skills that users develop in their interaction with the real (non-digital) world. Among these skills, sensory-motor abilities are essential to operate many HCIs. This suggests that the transfer of these abilities between physical and digital interactions could be used as an experimental tool to assess the sensory-motor similarity between interactions, and could be considered as an objective measurement of the sensory-motor grounding of naturalness. \  \ In this framework, we introduce a new experimental paradigm inspired by motor learning research to assess sensory-motor similarity, as revealed by the transfer of learning. We tested this paradigm in an empirical study to question the naturalness of three HCIs: direct-touch, mouse pointing and absolute indirect-touch. The study revealed how skill learning transfers from these three digital interactions towards an equivalent physical interaction. We observed strong transfer of skill between direct-touch and physical interaction, but no transfer from the other two interactions. This work provides a first objective assessment of the sensory-motor basis of direct-touch naturalness, and a new empirical path to question HCI similarity and naturalness. \ ",TRUE
pn1195,2702361,http://dx.doi.org/10.1145/2702123.2702361,http://dl.acm.org/citation.cfm?id=2702361,54qBUH0ktxU,www.youtube.com/watch?v=54qBUH0ktxU,CHI 2015;CHI 2015 Papers and Notes,CHI 2015 Video Previews;CHI 2015 Tuesday Video Previews,private,<iframe type='text/html' src='http://www.youtube.com/embed/54qBUH0ktxU' width='640' height='360' frameborder='0' allowfullscreen='true'/>,Emotions Mediated Through Mid-Air Haptics,"Marianna Obrist, Sriram Subramanian, Elia Gatti, Benjamin Long, Thomas Carter","Touch is a powerful vehicle for communication between humans. The way we touch (how) embraces and mediates certain emotions such as anger, joy, fear, or love. While this phenomenon is well explored for human interaction, HCI research is only starting to uncover the fine granularity of sensory stimulation and responses in relation to certain emotions. Within this paper we present the findings from a study exploring the communication of emotions through a haptic system that uses tactile stimulation in mid-air. Here, haptic descriptions for specific emotions (e.g., happy, sad, excited, afraid) were created by one group of users to then be reviewed and validated by two other groups of users. We demonstrate the non-arbitrary mapping between emotions and haptic descriptions across three groups. This points to the huge potential for mediating emotions through mid-air haptics. We discuss specific design implications based on the spatial, directional, and haptic parameters of the created haptic descriptions and illustrate their design potential for HCI based on two design ideas.",TRUE
pn1217,2702363,http://dx.doi.org/10.1145/2702123.2702363,http://dl.acm.org/citation.cfm?id=2702363,VlQILrifzPs,www.youtube.com/watch?v=VlQILrifzPs,CHI 2015;CHI 2015 Papers and Notes,CHI 2015 Video Previews;CHI 2015 Monday Video Previews,private,<iframe type='text/html' src='http://www.youtube.com/embed/VlQILrifzPs' width='640' height='360' frameborder='0' allowfullscreen='true'/>,Control of Non-Solid Diffusers by Electrostatic Charging,"Deepak Ranjan Sahoo, Diego Martinez Plasencia, Sriram Subramanian","The form factors of displays using fog or water surface are limited by our ability to control the non-solid substances used as the diffuser. We propose a charging technique for polar aerosols (e.g., mist or fog) that allows control of the shape and trajectory of such non-solid diffusers using electric fields. We report experiments that allowed us to design a charging mechanism that produces charged fog aerosols with homogeneous electrical mobility. We illustrate our idea by demonstrating how electric fields can be used to control the shape of a fog display and the trajectory of a bubble display.",TRUE
pn1221,2702365,http://dx.doi.org/10.1145/2702123.2702365,http://dl.acm.org/citation.cfm?id=2702365,M2HGE3Se3t4,www.youtube.com/watch?v=M2HGE3Se3t4,CHI 2015;CHI 2015 Papers and Notes,CHI 2015 Video Previews;CHI 2015 Wednesday Video Previews,private,<iframe type='text/html' src='http://www.youtube.com/embed/M2HGE3Se3t4' width='640' height='360' frameborder='0' allowfullscreen='true'/>,On the Effectiveness of Pattern Lock Strength Meters - Measuring the Strength of Real World Pattern Locks,"Youngbae Song, Geumhwan Cho, Seongyeol Oh, Hyoungshick Kim, Jun Ho Huh","We propose an effective pattern lock strength meter to help users choose stronger pattern locks on Android devices.  \ To evaluate the effectiveness of the proposed meter with a real world dataset (i.e., with complete ecological validity), we created an Android application called EnCloud that allows users to encrypt their Dropbox files. 101 pattern locks generated by real EnCloud users were collected and analyzed, where some portion of the users were provided with the meter support. \ Our statistical analysis indicates that about 10% of the pattern locks that were generated without the meter support could be compromised through just 16 guessing attempts. As for the pattern locks that were generated with the meter support, that number goes up to 48 guessing attempts, showing significant improvement in security. Our recommendation is to implement a strength meter in the next version of Android.",TRUE
pn1256,2702367,http://dx.doi.org/10.1145/2702123.2702367,http://dl.acm.org/citation.cfm?id=2702367,R2CEE89EN14,www.youtube.com/watch?v=R2CEE89EN14,CHI 2015;CHI 2015 Papers and Notes,CHI 2015 Video Previews;CHI 2015 Wednesday Video Previews,private,<iframe type='text/html' src='http://www.youtube.com/embed/R2CEE89EN14' width='640' height='360' frameborder='0' allowfullscreen='true'/>,The Effects of Chronic Multitasking on Analytical Writing,"Danielle M. Lottridge, Christine Rosakranse, Catherine S. Oh, Sean J. Westwood, Katherine A. Baldoni, Abrey S. Mann, Clifford I. Nass","Chronic multitaskers perform worse on core multitasking skills: memory management, cognitive filtering and task switching, likely due to their inability to filter irrelevant stimuli [17]. Our experiment examines effects of chronic multitasking with task-relevant and irrelevant distractors on analytical writing quality. We found a general switch cost and, when controlling for that cost, effects of chronic multitasking habits: heavy multitaskers write worse essays in the irrelevant condition and better essays in the relevant condition. Our study changes multitasking research paradigms in two fundamental ways: it studied a realistic writing scenario including access to both irrelevant and relevant distractors. We found that the effect of chronic multitasking is complex; heavy multitaskers are seduced by unrelated distractors but able to integrate multiple sources of relevant information.",TRUE
pn1258,2702369,http://dx.doi.org/10.1145/2702123.2702369,http://dl.acm.org/citation.cfm?id=2702369,oHcVndXQt5o,www.youtube.com/watch?v=oHcVndXQt5o,CHI 2015;CHI 2015 Papers and Notes,CHI 2015 Video Previews;CHI 2015 Tuesday Video Previews,private,<iframe type='text/html' src='http://www.youtube.com/embed/oHcVndXQt5o' width='640' height='360' frameborder='0' allowfullscreen='true'/>,Study on Gaze Direction Perception of Face Image Displayed on Rotatable Flat Display,"Ikkaku KAWAGUCHI, Hideaki Kuzuoka, Yusuke SUZUKI","A long-standing challenge of video-mediated communication systems is to correctly represent remote participant gaze direction in local environments. A telepresence robot with a movable display that shows the face of a remote participant is a promising approach for solving this issue. Researchers generally consider that display orientation is effective for local participants to properly estimate the gaze direction of remote participants. We investigate how subjects estimate gaze direction of a remote participant (“Looker”) when his/her face is displayed on a rotatable flat display. Our experiment reveals that both the Looker’s head-eye rotation in the display and display rotation affect subject estimation, but the effect of the display rotation is relatively small. Furthermore, we reveal that subjects tend to overestimate Looker gaze direction. Based on our results, we propose a design implication for a telepresence robot to reduce overestimation and properly represent the remote participant gaze direction.",TRUE
pn1268,2702371,http://dx.doi.org/10.1145/2702123.2702371,http://dl.acm.org/citation.cfm?id=2702371,fQobwL8eSU4,www.youtube.com/watch?v=fQobwL8eSU4,CHI 2015;CHI 2015 Papers and Notes,CHI 2015 Video Previews;CHI 2015 Thursday Video Previews,private,<iframe type='text/html' src='http://www.youtube.com/embed/fQobwL8eSU4' width='640' height='360' frameborder='0' allowfullscreen='true'/>,zSense: Enabling Shallow Depth Gesture Recognition for Greater Input Expressivity on Smart Wearables,"Anusha Withana, Roshan Peiris, Nipuna Samarasekara, Suranga Nanayakkara","In this paper we present zSense, which provides greater input expressivity for spatially limited devices such as smart wearables through a shallow depth gesture recognition system using non-focused infrared sensors. To achieve this, we introduce a novel Non-linear Spatial Sampling (NSS) technique that significantly cuts down the number of required infrared sensors and emitters. These can be arranged in many different configurations; for example, number of sensor emitter units can be as minimal as one sensor and two emitters. We implemented different configurations of zSense on smart wearables such as smartwatches, smartglasses and smart rings. These configurations naturally fit into the flat or curved surfaces of such devices, providing a wide scope of zSense enabled application scenarios. Our evaluations reported over 94.8% gesture recognition accuracy across all configurations.",TRUE
pn1273,2702372,http://dx.doi.org/10.1145/2702123.2702372,http://dl.acm.org/citation.cfm?id=2702372,tLDNDGMnxek,www.youtube.com/watch?v=tLDNDGMnxek,CHI 2015;CHI 2015 Papers and Notes,CHI 2015 Video Previews;CHI 2015 Thursday Video Previews,private,<iframe type='text/html' src='http://www.youtube.com/embed/tLDNDGMnxek' width='640' height='360' frameborder='0' allowfullscreen='true'/>,The CADENCE Corpus: A New Resource for Inclusive Voice Interface Design,"Maria K Wolters, Jonathan Kilgour, Sarah E MacPherson, Myroslava Dzikovska, Johanna D Moore","Papers on voice interfaces for people with cognitive impairment or demenita only provide small snapshots of actual interactions, if at all. This is a major obstacle to the development of better interfaces. Transcripts of interactions between users and systems contain rich evidence of typical language patterns, indicate how users conceptualise their computer interlocutor, and highlight key design issues. In this paper, we introduce the CADENCE corpus and outline how it can be used to stimulate replicable research on inclusive voice interfaces. The CADENCE  corpus is first data set of its kind to include rich data from people with cognitive impairment and free for research use. The corpus consists of transcribed spoken interactions between older people with and without cognitive impairment and a simulated Intelligent Cognitive Assistant and includes comprehensive data on users' cognitive abilities. ",TRUE
pn1275,2702373,http://dx.doi.org/10.1145/2702123.2702373,http://dl.acm.org/citation.cfm?id=2702373,q2AfjMdCnoc,www.youtube.com/watch?v=q2AfjMdCnoc,CHI 2015;CHI 2015 Papers and Notes,CHI 2015 Video Previews;CHI 2015 Monday Video Previews,private,<iframe type='text/html' src='http://www.youtube.com/embed/q2AfjMdCnoc' width='640' height='360' frameborder='0' allowfullscreen='true'/>,TabLETS Get Physical: Non-Visual Text Entry on Tablet Devices,"João Guerreiro, André Rodrigues, Kyle Montague, Tiago Guerreiro, Hugo Nicolau, Daniel Gonçalves","Tablet devices can display full-size QWERTY keyboards similar to the physical ones. Yet, the lack of tactile feedback and the inability to rest the fingers on the home keys result in a highly demanding and slow exploration task for blind users. We present SpatialTouch, an input system that leverages previous experience with physical QWERTY keyboards, by supporting two-handed interaction through multitouch exploration and spatial, simultaneous audio feedback. We conducted a user study, with 30 novice touchscreen participants entering text under one of two conditions: (1) SpatialTouch or (2) mainstream accessibility method Explore by Touch. We show that SpatialTouch enables blind users to leverage previous experience as they do a better use of home keys and perform more efficient exploration paths. Results suggest that although SpatialTouch did not result in faster input rates overall, it was indeed able to leverage previous QWERTY experience in contrast to Explore by Touch.",TRUE
pn1280,2702374,http://dx.doi.org/10.1145/2702123.2702374,http://dl.acm.org/citation.cfm?id=2702374,6Tcx6F5y6Rw,www.youtube.com/watch?v=6Tcx6F5y6Rw,CHI 2015;CHI 2015 Papers and Notes,CHI 2015 Video Previews;CHI 2015 Wednesday Video Previews,private,<iframe type='text/html' src='http://www.youtube.com/embed/6Tcx6F5y6Rw' width='640' height='360' frameborder='0' allowfullscreen='true'/>,"As Light as your Footsteps: Altering Walking Sounds to Change Perceived Body Weight, Emotional State and Gait","Ana Tajadura-Jiménez, Maria Basia, Ophelia Deroy, Merle Fairhurst, Nicolai Marquardt, Nadia Bianchi-Berthouze","An ever more sedentary lifestyle is a serious problem in our society. Enhancing people’s exercise adherence through technology remains an important research challenge. We propose a novel approach for a system supporting walking that draws from basic findings in neuroscience research. Our shoe-based prototype senses a person’s footsteps and alters in real-time the frequency spectra of the sound they produce while walking. The resulting sounds are consistent with those produced by either a lighter or heavier body. Our user study showed that modified walking sounds change one’s own perceived body weight and lead to a related gait pattern. In particular, augmenting the high frequencies of the sound leads to the perception of having a thinner body and enhances the motivation for physical activity inducing a more dynamic swing and a shorter heel strike. We here discuss the opportunities and the questions our findings open. ",TRUE
pn1284,2702375,http://dx.doi.org/10.1145/2702123.2702375,http://dl.acm.org/citation.cfm?id=2702375,jV3VkukDM9U,www.youtube.com/watch?v=jV3VkukDM9U,CHI 2015;CHI 2015 Papers and Notes,CHI 2015 Video Previews;CHI 2015 Wednesday Video Previews,private,<iframe type='text/html' src='http://www.youtube.com/embed/jV3VkukDM9U' width='640' height='360' frameborder='0' allowfullscreen='true'/>,Investigating Visual Feedforward  for Target Expansion Techniques,"Maxime Guillon, François Leitner, Laurence Nigay","Target expansion techniques facilitate the pointing task by enlarging the effective sizes of targets. When the target expansion is applied to both the motor and visual spaces, the visual feedforward mechanism is key: Indeed it provides a visual aid to the user on the effective expanded targets prior to the execution or completion of the pointing task, enabling the user to take full advantage of the target expansion technique. Focusing on feedforward mechanisms, we introduce a design space that allows us to describe, classify and design target expansion techniques. To do so we first introduce and characterize the concept of atomic feedforward mechanism along three design axes. We then describe a target expansion technique as a combination of atomic feedforward mechanisms using a matrix-based notation. We provide an analytical exploration of the design space by classifying existing techniques and by designing six new techniques. We also provide a first experimental exploration of the design space in the context of distant pointing. The experimental protocol includes an innovative target layout for handling non-centroidal target expansion. The results show that feedforward dynamicity increases movement time and decreases subjective usability, while explicit expansion observability efficiently supports error prevention for distant pointing.",TRUE
pn1296,2702377,http://dx.doi.org/10.1145/2702123.2702377,http://dl.acm.org/citation.cfm?id=2702377,_E7vx0BCRiA,www.youtube.com/watch?v=_E7vx0BCRiA,CHI 2015;CHI 2015 Papers and Notes,CHI 2015 Video Previews;CHI 2015 Wednesday Video Previews,private,<iframe type='text/html' src='http://www.youtube.com/embed/_E7vx0BCRiA' width='640' height='360' frameborder='0' allowfullscreen='true'/>,The Data Driven Lives of Wargaming Miniatures,"Dimitrios Paris Darzentas, Michael A Brown, Martin Flintham, Steve Benford","We present an ethnographic study of the practice of miniature wargaming in order to shed light onto the complex lives of physical things and the ways in which they acquire data footprints. We take an extended view of the practice, revealing how people invest great effort into crafting miniatures, playing with them, curating and telling stories about them, and passing them on. Throughout, we emphasise the use of both traditional and digital technologies to build rich data footprints. In discussing our findings, we adopt a ‘thing-centric’ perspective that focuses on the extended lifetimes of the miniatures themselves. This enables us to identify opportunities for digital augmentation in support of capturing ‘life away from the table’ and a need for HCI to focus on designing trajectories of things. ",TRUE
pn1323,2702382,http://dx.doi.org/10.1145/2702123.2702382,http://dl.acm.org/citation.cfm?id=2702382,_PESkwbCwgc,www.youtube.com/watch?v=_PESkwbCwgc,CHI 2015;CHI 2015 Papers and Notes,CHI 2015 Video Previews;CHI 2015 Wednesday Video Previews,private,<iframe type='text/html' src='http://www.youtube.com/embed/_PESkwbCwgc' width='640' height='360' frameborder='0' allowfullscreen='true'/>,A Dose of Reality: Overcoming Usability Challenges in VR Head-Mounted Displays,"Mark McGill, Daniel Boland, Roderick Murray-Smith, Stephen A Brewster","We identify usability challenges facing consumers adopting Virtual Reality (VR) head-mounted displays (HMDs) in a survey of 108 VR HMD users. Users reported significant issues in interacting with, and being aware of their real-world context when using a HMD. Building upon existing work on blending real and virtual environments, we performed three design studies to address these usability concerns. In a typing study, we show that augmenting VR with a view of reality significantly corrected the performance impairment of typing in VR. We then investigated how much reality should be incorporated and when, so as to preserve users' sense of presence in VR. For interaction with objects and peripherals, we found that selectively presenting reality as users engaged with it was optimal in terms of performance and users' sense of presence. Finally, we investigated how this selective, engagement-dependent approach could be applied in social environments, to support the user's awareness of the proximity and presence of others.",TRUE
pn1336,2702384,http://dx.doi.org/10.1145/2702123.2702384,http://dl.acm.org/citation.cfm?id=2702384,OZwW4Cj9Eiw,www.youtube.com/watch?v=OZwW4Cj9Eiw,CHI 2015;CHI 2015 Papers and Notes,CHI 2015 Video Previews;CHI 2015 Wednesday Video Previews,private,<iframe type='text/html' src='http://www.youtube.com/embed/OZwW4Cj9Eiw' width='640' height='360' frameborder='0' allowfullscreen='true'/>,Contextual Influences on the Use and Non-Use of Digital Technology While Exercising at the Gym,"Misha Patel, Aisling Ann O'Kane","The use of wearable technology will become significantly more prevalent in the coming years, with major companies releasing devices such as the Samsung Gear Fit. With sensors, such as pedometers and heart rate monitors, embedded in these devices it is possible to use them for fitness purposes. However, little is known about how wearable adopters actually use wearable and existing technologies during exercise. In an exploratory situated study of technology use and non-use in the context of the gym, fitness informatics adopters showed varied practices related to distraction, appropriating technology into their routines, and information needs. We discuss this variance in relation to individual differences and the impact of the physical nature of the gym. Although further research might show other influencing factors such as the social context, we make a case for the use of situated studies to uncover tensions that lead to use and non-use of technology that arise in the different unfolding situations of using wearables in everyday life, including at the gym, which is a surprisingly complex context.",TRUE
pn1337,2702385,http://dx.doi.org/10.1145/2702123.2702385,http://dl.acm.org/citation.cfm?id=2702385,xjRUASJ7xP4,www.youtube.com/watch?v=xjRUASJ7xP4,CHI 2015;CHI 2015 Papers and Notes,CHI 2015 Video Previews;CHI 2015 Wednesday Video Previews,private,<iframe type='text/html' src='http://www.youtube.com/embed/xjRUASJ7xP4' width='640' height='360' frameborder='0' allowfullscreen='true'/>,Designing Social and Emotional Skills Training: The Challenges and Opportunities for Technology Support,"Petr Slovák, Ran Gilad-Bachrach, Geraldine Fitzpatrick","Social and emotional skills are crucial for all aspects of our everyday life. However, understanding how digital technology can facilitate the development and learning of such skills is yet an under-researched area in HCI. To start addressing this gap, this paper reports on a series of interviews and design workshops with the leading researchers and developers of 'Social and Emotional Learning' (SEL) curricula. SEL is a subfield of educational psychology with a long history of teaching such skills, and a range of evidence based curricula that are widely deployed in  primary and secondary schools. We identify the shared challenges across existing curricula that digital technology might help address: the support for out-of-session learning, scaffolding for parental engagement, and feedback for the curricula developers. We argue how this presents an opportunity for mutually beneficial collaborations, with the potential for significant real-world impact of novel HCI systems, and can inform HCI work on supporting social and emotional skills development in other domains. \ ",FALSE
pn1356,2702388,http://dx.doi.org/10.1145/2702123.2702388,http://dl.acm.org/citation.cfm?id=2702388,10njaEv-Pi0,www.youtube.com/watch?v=10njaEv-Pi0,CHI 2015;CHI 2015 Papers and Notes,CHI 2015 Video Previews;CHI 2015 Monday Video Previews,private,<iframe type='text/html' src='http://www.youtube.com/embed/10njaEv-Pi0' width='640' height='360' frameborder='0' allowfullscreen='true'/>,Text Entry on Tiny QWERTY Soft Keyboards,"Luis A. Leiva, Alireza Sahami, Alejandro Catala, Niels Henze, Albrecht Schmidt","The advent of wearables (e.g., smartwatches, smartglasses, and digital jewelry) anticipates the need for text entry methods on very small devices. We conduct fundamental research on this topic using 3 qwerty-based soft keyboards for 3 different screen sizes, motivated by the extensive training that users have with qwerty keyboards. In addition to ZoomBoard (a soft keyboard for diminutive screens), we propose a callout-based soft keyboard and ZShift, a novel extension of the Shift pointing technique. We conducted a comprehensive user study followed by extensive analyses on performance, usability, and short-term learning. Our results show that different small screen sizes demand different types of assistance. In general, manufacturers can benefit from these findings by selecting an appropriate qwerty soft keyboard for their devices. Ultimately, this work provides designers, researchers, and practitioners with new understanding of qwerty soft keyboard design space and its scalability for tiny touchscreens.",TRUE
pn1357,2702389,http://dx.doi.org/10.1145/2702123.2702389,http://dl.acm.org/citation.cfm?id=2702389,SuIgD2Iaaiw,www.youtube.com/watch?v=SuIgD2Iaaiw,CHI 2015;CHI 2015 Papers and Notes,CHI 2015 Video Previews;CHI 2015 Thursday Video Previews,private,<iframe type='text/html' src='http://www.youtube.com/embed/SuIgD2Iaaiw' width='640' height='360' frameborder='0' allowfullscreen='true'/>,Substitutional Reality: Using the Physical Environment to Design Virtual Reality Experiences,"Adalberto L. Simeone, Eduardo Velloso, Hans Gellersen","Experiencing Virtual Reality in domestic and other uncontrolled settings is challenging due to the presence of physical objects and furniture that are not usually defined in the Virtual Environment. To address this challenge, we explore the concept of Substitutional Reality in the context of Virtual Reality: a class of Virtual Environments where every physical object surrounding a user is paired, with some degree of discrepancy, to a virtual counterpart. We present a model of potential substitutions and validate it in two user studies. In the first study we investigated factors that affect participants' suspension of disbelief and ease of use. We systematically altered the virtual representation of a physical object and recorded responses from 20 participants. The second study investigated users' levels of engagement as the physical proxy for a virtual object varied. From the results, we derive a set of guidelines for the design of future Substitutional Reality experiences.",TRUE
pn1361,2702390,http://dx.doi.org/10.1145/2702123.2702390,http://dl.acm.org/citation.cfm?id=2702390,EH0iKvXFKdE,www.youtube.com/watch?v=EH0iKvXFKdE,CHI 2015;CHI 2015 Papers and Notes,CHI 2015 Video Previews;CHI 2015 Wednesday Video Previews,private,<iframe type='text/html' src='http://www.youtube.com/embed/EH0iKvXFKdE' width='640' height='360' frameborder='0' allowfullscreen='true'/>,Subjective and Objective Effects of Tablet's Pixel Density,"Lars Lischke, Sven Mayer, Katrin Wolf, Alireza Sahami, Niels Henze","Pixel densities are increasing rapidly. We can observe this trend in particular for mobile devices like smartphones and tablets. Previous work revealed an effect of pixel density on subjective feedback and objective performance only for low resolution cathode ray tube screens. It is unclear if this effect persists for the four times higher pixel densities of current mobile devices. Therefore, we conducted a study to compare four pixel densities with 359, 180, 120, and 90 pixels per inch. While participants performed three tasks involving images, text and videos on a tablet, we measured perceived effort, perceived visual quality, task completion time, error rate, and body pose. Our results show that the effect of the pixel density highly depends on the content. We found that only for text, the four pixel densities have clearly different perceived media qualities. Pixel density seems to have a smaller effect on perceived media quality for images and videos and we found no effect on objective measures. Results show that text should be displayed in high resolution, while this is less important for images and videos.",TRUE
pn1367,2702391,http://dx.doi.org/10.1145/2702123.2702391,http://dl.acm.org/citation.cfm?id=2702391,-muK9kJKgfQ,www.youtube.com/watch?v=-muK9kJKgfQ,CHI 2015;CHI 2015 Papers and Notes,CHI 2015 Video Previews;CHI 2015 Wednesday Video Previews,private,<iframe type='text/html' src='http://www.youtube.com/embed/-muK9kJKgfQ' width='640' height='360' frameborder='0' allowfullscreen='true'/>,"iSkin: Flexible, Stretchable and Visually Customizable On-Body Touch Sensors for Mobile Computing","Martin Weigel, Tong Lu, Gilles Bailly, Antti Oulasvirta, Carmel Majidi, Jürgen Steimle","We propose iSkin, a novel class of skin-worn sensors for touch input on the body.  \ iSkin is a very thin sensor overlay, made of biocompatible materials, and is flexible and stretchable. It can be produced in different shapes and sizes to suit various locations of the body such as the finger, forearm, or ear. \ Integrating capacitive and resistive touch sensing, the sensor is capable of detecting touch input with two levels of pressure, even when stretched  by 30% or when bent with a radius of 0.5cm. Furthermore, iSkin supports single or multiple touch areas of custom shape and arrangement, as well as more complex widgets, such as sliders and click wheels. \ Recognizing the social importance of skin, we show visual design patterns to customize functional touch sensors and allow for a visually aesthetic appearance. \ Taken together, these contributions enable new types of on-body devices. This includes finger-worn devices, extensions to conventional wearable devices, and touch input stickers, all fostering direct, quick, and discreet input for mobile computing.",TRUE
pn1373,2702393,http://dx.doi.org/10.1145/2702123.2702393,http://dl.acm.org/citation.cfm?id=2702393,DCPtCNREZjY,www.youtube.com/watch?v=DCPtCNREZjY,CHI 2015;CHI 2015 Papers and Notes,CHI 2015 Video Previews;CHI 2015 Monday Video Previews,private,<iframe type='text/html' src='http://www.youtube.com/embed/DCPtCNREZjY' width='640' height='360' frameborder='0' allowfullscreen='true'/>,Head-Mounted Display Visualizations to Support Sound Awareness for the Deaf and Hard of Hearing,"Dhruv Jain, Leah Findlater, Jamie Gilkeson, Benjamin Holland, Ramani Duraiswami, Dmitry Zotkin, Christian Vogler, Jon Froehlich","Persons with hearing loss use visual signals such as gestures and lip movement to interpret speech. While hearing aids and cochlear implants can improve sound recognition, they generally do not help the wearer localize sound necessary to leverage these visual cues. In this paper, we design and evaluate visualizations for spatially locating sound on a head-mounted display (HMD). To investigate this design space, we developed eight high-level visual sound feedback dimensions. For each dimension, we created 3-12 example visualizations and evaluated these as a design probe with 24 deaf and hard of hearing participants (Study 1). We then implemented a real-time proof-of-concept HMD prototype and solicited feedback from 4 new participants (Study 2). Study 1 findings reaffirm past work on challenges faced by persons with hearing loss in group conversations, provide support for the general idea of sound awareness visualizations on HMDs, and reveal preferences for specific design options. Although preliminary, Study 2 further contextualizes the design probe and uncovers directions for future work.",TRUE
pn1390,2702396,http://dx.doi.org/10.1145/2702123.2702396,http://dl.acm.org/citation.cfm?id=2702396,ec-cNlmMPxM,www.youtube.com/watch?v=ec-cNlmMPxM,CHI 2015;CHI 2015 Papers and Notes,CHI 2015 Video Previews;CHI 2015 Tuesday Video Previews,private,<iframe type='text/html' src='http://www.youtube.com/embed/ec-cNlmMPxM' width='640' height='360' frameborder='0' allowfullscreen='true'/>,FeelSleeve: Haptic Feedback to Enhance Early Reading,"Nesra Yannier, Ali Israr, Jill Fain Lehman, Roberta L. Klatzky","Engaging children with traditional approaches in education, especially reading, grows ever more difficult in the face of their attachment to tablets and computer games. We explore the possibility of making the story reading experience more interesting and memorable for children using haptic augmentation. In this paper, we present FeelSleeve, an interface that allows children to feel story events in their hands while they are reading on a mobile device. FeelSleeve uses transducers and audio output from the tablet within a gloved attachment to create vibratory effects that are meaningfully related to story content. We describe a study investigating whether embedding such haptic feedback into stories enhances reading for six to nine year olds. Our results indicate that story events accompanied by haptic feedback are better comprehended and appear to be more salient in memory. These results provide evidence that haptic effects have the potential to improve children’s reading experience and make it more memorable.",TRUE
pn1391,2702397,http://dx.doi.org/10.1145/2702123.2702397,http://dl.acm.org/citation.cfm?id=2702397,4M31Zh7t9eA,www.youtube.com/watch?v=4M31Zh7t9eA,CHI 2015;CHI 2015 Papers and Notes,CHI 2015 Video Previews;CHI 2015 Tuesday Video Previews,private,<iframe type='text/html' src='http://www.youtube.com/embed/4M31Zh7t9eA' width='640' height='360' frameborder='0' allowfullscreen='true'/>,Learning from Mixed-Reality Games:  Is Shaking a Tablet as Effective as Physical Observation?,"Nesra Yannier, Kenneth R. Koedinger, Scott E. Hudson","The possibility of leveraging technology to support children’s learning in the real world is both appealing and technically challenging. We have been exploring factors in tangible games that may contribute to both learning and enjoyment with an eye toward technological feasibility and scalability. Previous research found that young children learned early physics principles better when interactively predicting and observing experimental comparisons on a physical earthquake table than when seeing a video of the same. Immersing children in the real world with computer vision-based feedback appears to evoke embodied cognition that enhances learning. In the current experiment, we replicated this intriguing result of the mere difference between observing the real world versus a flat-screen. Further, we explored whether a simple and scalable addition of physical control (such as shaking a tablet) would yield an increase in learning and enjoyment. Our 2x2 experiment found no evidence that adding simple forms of hands-on control enhances learning, while demonstrating a large impact of physical observation. A general implication for educational game design is that affording physical observation in the real world accompanied by interactive feedback may be more important than affording simple hands-on control on a tablet.",TRUE
